Orthogroup	Ofaveolata_out_PRO	Mcavernosa2015_out_PRO
OG0007930	Ofaveolata262544	Mcavernosa144692
OG0007931	Ofaveolata267637	Mcavernosa40634
OG0007932	Ofaveolata269472	Mcavernosa225214
OG0007933	Ofaveolata261820	Mcavernosa1585
OG0007934	Ofaveolata263334	Mcavernosa21537
OG0007935	Ofaveolata252475	Mcavernosa13458
OG0007936	Ofaveolata236287	Mcavernosa142711
OG0007937	Ofaveolata250650	Mcavernosa17425
OG0007938	Ofaveolata267712	Mcavernosa170280
OG0007939	Ofaveolata249228	Mcavernosa3654
OG0007940	Ofaveolata236154	Mcavernosa258446
OG0007941	Ofaveolata253627	Mcavernosa2462
OG0007942	Ofaveolata248584	Mcavernosa100072
OG0007943	Ofaveolata239713	Mcavernosa8885
OG0007944	Ofaveolata264482	Mcavernosa18640
OG0007945	Ofaveolata263640	Mcavernosa15685
OG0007946	Ofaveolata260358	Mcavernosa73289
OG0007947	Ofaveolata222863	Mcavernosa91201
OG0007948	Ofaveolata268711	Mcavernosa232516
OG0007949	Ofaveolata256867	Mcavernosa252107
OG0007950	Ofaveolata262386	Mcavernosa6614
OG0007951	Ofaveolata254240	Mcavernosa19666
OG0007952	Ofaveolata261518	Mcavernosa27735
OG0007953	Ofaveolata248046	Mcavernosa29918
OG0007954	Ofaveolata268760	Mcavernosa32799
OG0007955	Ofaveolata169746	Mcavernosa165199
OG0007956	Ofaveolata265991	Mcavernosa22349
OG0007957	Ofaveolata255213	Mcavernosa17280
OG0007958	Ofaveolata264066	Mcavernosa64195
OG0007959	Ofaveolata260148	Mcavernosa72461
OG0007960	Ofaveolata249191	Mcavernosa55836
OG0007961	Ofaveolata258681	Mcavernosa95235
OG0007962	Ofaveolata263917	Mcavernosa23564
OG0007963	Ofaveolata230530	Mcavernosa629492
OG0007964	Ofaveolata269477	Mcavernosa169787
OG0007965	Ofaveolata258166	Mcavernosa51891
OG0007966	Ofaveolata113197	Mcavernosa14898
OG0007967	Ofaveolata241651	Mcavernosa26613
OG0007968	Ofaveolata261464	Mcavernosa38878
OG0007969	Ofaveolata261547	Mcavernosa118856
OG0007970	Ofaveolata251751	Mcavernosa644834
OG0007971	Ofaveolata235516	Mcavernosa57113
OG0007972	Ofaveolata266383	Mcavernosa2379
OG0007973	Ofaveolata261339	Mcavernosa121654
OG0007974	Ofaveolata254677	Mcavernosa23028
OG0007975	Ofaveolata1443193	Mcavernosa263614
OG0007976	Ofaveolata259490	Mcavernosa81714
OG0007977	Ofaveolata224990	Mcavernosa62265
OG0007978	Ofaveolata250799	Mcavernosa49555
OG0007979	Ofaveolata258960	Mcavernosa80944
OG0007980	Ofaveolata259113	Mcavernosa13355
OG0007981	Ofaveolata252240	Mcavernosa9097
OG0007982	Ofaveolata257380	Mcavernosa8838
OG0007983	Ofaveolata262745	Mcavernosa29369
OG0007984	Ofaveolata258165	Mcavernosa68822
OG0007985	Ofaveolata258867	Mcavernosa12657
OG0007986	Ofaveolata252108	Mcavernosa35922
OG0007987	Ofaveolata255253	Mcavernosa57065
OG0007988	Ofaveolata181983	Mcavernosa595084
OG0007989	Ofaveolata269522	Mcavernosa25456
OG0007990	Ofaveolata240975	Mcavernosa478561
OG0007991	Ofaveolata256276	Mcavernosa3968
OG0007992	Ofaveolata80236	Mcavernosa302359
OG0007993	Ofaveolata206541	Mcavernosa52903
OG0007994	Ofaveolata218582	Mcavernosa339035
OG0007995	Ofaveolata263593	Mcavernosa30779
OG0007996	Ofaveolata257963	Mcavernosa25992
OG0007997	Ofaveolata249600	Mcavernosa3128
OG0007998	Ofaveolata265655	Mcavernosa78526
OG0007999	Ofaveolata257507	Mcavernosa23344
OG0008000	Ofaveolata262554	Mcavernosa86846
OG0008001	Ofaveolata262481	Mcavernosa142282
OG0008002	Ofaveolata251036	Mcavernosa12526
OG0008003	Ofaveolata268161	Mcavernosa30703
OG0008004	Ofaveolata261234	Mcavernosa89937
OG0008005	Ofaveolata247379	Mcavernosa78272
OG0008006	Ofaveolata267180	Mcavernosa129771
OG0008007	Ofaveolata235375	Mcavernosa322349
OG0008008	Ofaveolata267674	Mcavernosa25773
OG0008009	Ofaveolata267289	Mcavernosa28846
OG0008010	Ofaveolata269806	Mcavernosa108688
OG0008011	Ofaveolata267433	Mcavernosa102375
OG0008012	Ofaveolata268348	Mcavernosa8375
OG0008013	Ofaveolata259813	Mcavernosa39419
OG0008014	Ofaveolata258687	Mcavernosa98881
OG0008015	Ofaveolata258022	Mcavernosa9850
OG0008016	Ofaveolata262863	Mcavernosa67285
OG0008017	Ofaveolata258838	Mcavernosa14633
OG0008018	Ofaveolata225186	Mcavernosa94222
OG0008019	Ofaveolata255523	Mcavernosa33230
OG0008020	Ofaveolata264684	Mcavernosa21284
OG0008021	Ofaveolata260979	Mcavernosa2155
OG0008022	Ofaveolata269485	Mcavernosa109351
OG0008023	Ofaveolata266833	Mcavernosa31909
OG0008024	Ofaveolata241996	Mcavernosa8846
OG0008025	Ofaveolata263383	Mcavernosa164729
OG0008026	Ofaveolata266435	Mcavernosa68017
OG0008027	Ofaveolata265520	Mcavernosa87181
OG0008028	Ofaveolata254134	Mcavernosa24151
OG0008029	Ofaveolata261329	Mcavernosa27071
OG0008030	Ofaveolata249014	Mcavernosa305656
OG0008031	Ofaveolata246944	Mcavernosa12536
OG0008032	Ofaveolata260149	Mcavernosa66249
OG0008033	Ofaveolata267132	Mcavernosa9282
OG0008034	Ofaveolata264897	Mcavernosa38072
OG0008035	Ofaveolata269516	Mcavernosa4813
OG0008036	Ofaveolata258484	Mcavernosa253373
OG0008037	Ofaveolata266215	Mcavernosa49400
OG0008038	Ofaveolata263585	Mcavernosa45249
OG0008039	Ofaveolata260949	Mcavernosa86818
OG0008040	Ofaveolata266145	Mcavernosa23929
OG0008041	Ofaveolata265334	Mcavernosa2086
OG0008042	Ofaveolata269205	Mcavernosa56066
OG0008043	Ofaveolata254120	Mcavernosa5880
OG0008044	Ofaveolata266767	Mcavernosa4681
OG0008045	Ofaveolata261052	Mcavernosa32526
OG0008046	Ofaveolata257414	Mcavernosa31899
OG0008047	Ofaveolata215912	Mcavernosa2793
OG0008048	Ofaveolata260395	Mcavernosa48030
OG0008049	Ofaveolata269176	Mcavernosa43424
OG0008050	Ofaveolata241891	Mcavernosa284761
OG0008051	Ofaveolata267980	Mcavernosa13206
OG0008052	Ofaveolata258019	Mcavernosa19418
OG0008053	Ofaveolata271538	Mcavernosa25098
OG0008054	Ofaveolata256728	Mcavernosa12661
OG0008055	Ofaveolata262067	Mcavernosa13960
OG0008056	Ofaveolata269143	Mcavernosa48628
OG0008057	Ofaveolata256018	Mcavernosa22063
OG0008058	Ofaveolata164462	Mcavernosa20516
OG0008059	Ofaveolata260584	Mcavernosa64591
OG0008060	Ofaveolata269497	Mcavernosa30945
OG0008061	Ofaveolata266785	Mcavernosa11256
OG0008062	Ofaveolata255542	Mcavernosa38863
OG0008063	Ofaveolata247149	Mcavernosa50481
OG0008064	Ofaveolata259791	Mcavernosa18202
OG0008065	Ofaveolata260733	Mcavernosa21268
OG0008066	Ofaveolata258808	Mcavernosa73604
OG0008067	Ofaveolata256937	Mcavernosa2532
OG0008068	Ofaveolata268527	Mcavernosa110794
OG0008069	Ofaveolata254214	Mcavernosa10961
OG0008070	Ofaveolata255015	Mcavernosa21925
OG0008071	Ofaveolata269183	Mcavernosa29005
OG0008072	Ofaveolata262795	Mcavernosa448451
OG0008073	Ofaveolata248747	Mcavernosa295590
OG0008074	Ofaveolata258842	Mcavernosa488545
OG0008075	Ofaveolata267172	Mcavernosa26223
OG0008076	Ofaveolata262936	Mcavernosa374901
OG0008077	Ofaveolata264468	Mcavernosa41676
OG0008078	Ofaveolata242340	Mcavernosa38192
OG0008079	Ofaveolata268543	Mcavernosa13214
OG0008080	Ofaveolata249315	Mcavernosa21694
OG0008081	Ofaveolata267423	Mcavernosa400825
OG0008083	Ofaveolata263262	Mcavernosa10836
OG0008084	Ofaveolata260550	Mcavernosa73512
OG0008085	Ofaveolata266757	Mcavernosa48594
OG0008086	Ofaveolata253131	Mcavernosa74992
OG0008087	Ofaveolata264871	Mcavernosa41771
OG0008088	Ofaveolata258930	Mcavernosa65181
OG0008089	Ofaveolata200090	Mcavernosa135774
OG0008090	Ofaveolata264864	Mcavernosa128836
OG0008091	Ofaveolata251363	Mcavernosa55403
OG0008092	Ofaveolata245243	Mcavernosa17877
OG0008093	Ofaveolata260836	Mcavernosa3686
OG0008094	Ofaveolata260145	Mcavernosa36205
OG0008095	Ofaveolata253373	Mcavernosa216742
OG0008096	Ofaveolata267205	Mcavernosa109698
OG0008097	Ofaveolata262029	Mcavernosa135472
OG0008098	Ofaveolata261020	Mcavernosa121114
OG0008099	Ofaveolata268427	Mcavernosa39630
OG0008100	Ofaveolata257396	Mcavernosa62918
OG0008101	Ofaveolata267344	Mcavernosa30634
OG0008102	Ofaveolata259170	Mcavernosa4259
OG0008103	Ofaveolata256513	Mcavernosa39532
OG0008104	Ofaveolata266788	Mcavernosa56413
OG0008105	Ofaveolata257678	Mcavernosa1126
OG0008106	Ofaveolata261121	Mcavernosa173865
OG0008107	Ofaveolata265224	Mcavernosa75336
OG0008108	Ofaveolata251400	Mcavernosa68201
OG0008109	Ofaveolata256946	Mcavernosa32358
OG0008110	Ofaveolata254790	Mcavernosa3571
OG0008111	Ofaveolata262819	Mcavernosa9151
OG0008112	Ofaveolata259465	Mcavernosa96219
OG0008113	Ofaveolata263064	Mcavernosa1361
OG0008114	Ofaveolata250768	Mcavernosa10962
OG0008115	Ofaveolata264301	Mcavernosa216671
OG0008116	Ofaveolata268682	Mcavernosa49315
OG0008117	Ofaveolata264604	Mcavernosa62945
OG0008118	Ofaveolata268283	Mcavernosa18702
OG0008119	Ofaveolata263141	Mcavernosa10728
OG0008120	Ofaveolata245768	Mcavernosa32445
OG0008121	Ofaveolata261662	Mcavernosa11404
OG0008122	Ofaveolata267493	Mcavernosa29825
OG0008123	Ofaveolata256601	Mcavernosa129982
OG0008124	Ofaveolata265850	Mcavernosa70371
OG0008125	Ofaveolata264487	Mcavernosa209435
OG0008126	Ofaveolata255327	Mcavernosa29158
OG0008127	Ofaveolata259516	Mcavernosa115545
OG0008128	Ofaveolata245552	Mcavernosa35646
OG0008129	Ofaveolata238341	Mcavernosa3896
OG0008130	Ofaveolata235983	Mcavernosa42064
OG0008131	Ofaveolata268477	Mcavernosa9640
OG0008132	Ofaveolata267350	Mcavernosa82481
OG0008133	Ofaveolata262732	Mcavernosa42732
OG0008134	Ofaveolata226081	Mcavernosa20799
OG0008135	Ofaveolata160032	Mcavernosa183940
OG0008136	Ofaveolata266873	Mcavernosa40735
OG0008137	Ofaveolata209902	Mcavernosa51410
OG0008138	Ofaveolata258334	Mcavernosa87480
OG0008139	Ofaveolata243275	Mcavernosa283384
OG0008140	Ofaveolata269381	Mcavernosa91090
OG0008141	Ofaveolata162213	Mcavernosa10204
OG0008142	Ofaveolata268800	Mcavernosa71981
OG0008143	Ofaveolata265723	Mcavernosa9019
OG0008144	Ofaveolata255837	Mcavernosa206172
OG0008145	Ofaveolata205416	Mcavernosa45370
OG0008146	Ofaveolata260239	Mcavernosa177119
OG0008147	Ofaveolata252628	Mcavernosa279
OG0008148	Ofaveolata263788	Mcavernosa69410
OG0008149	Ofaveolata264713	Mcavernosa25126
OG0008150	Ofaveolata263271	Mcavernosa8702
OG0008151	Ofaveolata265198	Mcavernosa48443
OG0008152	Ofaveolata262392	Mcavernosa76822
OG0008153	Ofaveolata261946	Mcavernosa15123
OG0008154	Ofaveolata226379	Mcavernosa17254
OG0008155	Ofaveolata253887	Mcavernosa67159
OG0008156	Ofaveolata263290	Mcavernosa34215
OG0008157	Ofaveolata240696	Mcavernosa10112
OG0008158	Ofaveolata256757	Mcavernosa30684
OG0008159	Ofaveolata234172	Mcavernosa39051
OG0008160	Ofaveolata235515	Mcavernosa15769
OG0008161	Ofaveolata266036	Mcavernosa186998
OG0008162	Ofaveolata266187	Mcavernosa15478
OG0008163	Ofaveolata254114	Mcavernosa43534
OG0008164	Ofaveolata270955	Mcavernosa12907
OG0008165	Ofaveolata253192	Mcavernosa52503
OG0008166	Ofaveolata258009	Mcavernosa3232
OG0008167	Ofaveolata268360	Mcavernosa69575
OG0008168	Ofaveolata113883	Mcavernosa141282
OG0008169	Ofaveolata258761	Mcavernosa23205
OG0008170	Ofaveolata258931	Mcavernosa250813
OG0008171	Ofaveolata257774	Mcavernosa62011
OG0008172	Ofaveolata257551	Mcavernosa192880
OG0008173	Ofaveolata262414	Mcavernosa157125
OG0008174	Ofaveolata258958	Mcavernosa25079
OG0008175	Ofaveolata277820	Mcavernosa15876
OG0008176	Ofaveolata256843	Mcavernosa180679
OG0008177	Ofaveolata267953	Mcavernosa14115
OG0008178	Ofaveolata259021	Mcavernosa45797
OG0008179	Ofaveolata262399	Mcavernosa123014
OG0008180	Ofaveolata263700	Mcavernosa171248
OG0008181	Ofaveolata265689	Mcavernosa35497
OG0008182	Ofaveolata198429	Mcavernosa79154
OG0008183	Ofaveolata259160	Mcavernosa7159
OG0008184	Ofaveolata255027	Mcavernosa99659
OG0008185	Ofaveolata257971	Mcavernosa136323
OG0008186	Ofaveolata257496	Mcavernosa8088
OG0008187	Ofaveolata264319	Mcavernosa151454
OG0008188	Ofaveolata253838	Mcavernosa53652
OG0008189	Ofaveolata257649	Mcavernosa91457
OG0008190	Ofaveolata264976	Mcavernosa5779
OG0008191	Ofaveolata263952	Mcavernosa26901
OG0008192	Ofaveolata260459	Mcavernosa20343
OG0008193	Ofaveolata227250	Mcavernosa23155
OG0008194	Ofaveolata250874	Mcavernosa9164
OG0008195	Ofaveolata393354	Mcavernosa78549
OG0008196	Ofaveolata245182	Mcavernosa16903
OG0008197	Ofaveolata238112	Mcavernosa9117
OG0008198	Ofaveolata262477	Mcavernosa8983
OG0008199	Ofaveolata263255	Mcavernosa11642
OG0008200	Ofaveolata269702	Mcavernosa24659
OG0008201	Ofaveolata253613	Mcavernosa29175
OG0008202	Ofaveolata216452	Mcavernosa7481
OG0008203	Ofaveolata238839	Mcavernosa316929
OG0008204	Ofaveolata268433	Mcavernosa129235
OG0008205	Ofaveolata264248	Mcavernosa4705
OG0008206	Ofaveolata257634	Mcavernosa83727
OG0008207	Ofaveolata251380	Mcavernosa16094
OG0008208	Ofaveolata260232	Mcavernosa38911
OG0008209	Ofaveolata247370	Mcavernosa34974
OG0008210	Ofaveolata262681	Mcavernosa6840
OG0008211	Ofaveolata267973	Mcavernosa27234
OG0008212	Ofaveolata260628	Mcavernosa98619
OG0008213	Ofaveolata265294	Mcavernosa26070
OG0008214	Ofaveolata214467	Mcavernosa28024
OG0008215	Ofaveolata215285	Mcavernosa2758
OG0008216	Ofaveolata267274	Mcavernosa136266
OG0008217	Ofaveolata264931	Mcavernosa71958
OG0008218	Ofaveolata268168	Mcavernosa466685
OG0008219	Ofaveolata261995	Mcavernosa21648
OG0008220	Ofaveolata266103	Mcavernosa17516
OG0008221	Ofaveolata254589	Mcavernosa764
OG0008222	Ofaveolata263438	Mcavernosa90896
OG0008223	Ofaveolata258515	Mcavernosa26201
OG0008224	Ofaveolata269695	Mcavernosa12250
OG0008225	Ofaveolata264317	Mcavernosa91248
OG0008226	Ofaveolata1695325	Mcavernosa267557
OG0008227	Ofaveolata267746	Mcavernosa134957
OG0008228	Ofaveolata249569	Mcavernosa31507
OG0008229	Ofaveolata265339	Mcavernosa43448
OG0008230	Ofaveolata253475	Mcavernosa36650
OG0008231	Ofaveolata255736	Mcavernosa455557
OG0008232	Ofaveolata262566	Mcavernosa138013
OG0008233	Ofaveolata258633	Mcavernosa57932
OG0008234	Ofaveolata259208	Mcavernosa131088
OG0008235	Ofaveolata215525	Mcavernosa523580
OG0008236	Ofaveolata258623	Mcavernosa55822
OG0008237	Ofaveolata112041	Mcavernosa111413
OG0008238	Ofaveolata268444	Mcavernosa20557
OG0008239	Ofaveolata250380	Mcavernosa169898
OG0008240	Ofaveolata267569	Mcavernosa33821
OG0008241	Ofaveolata238619	Mcavernosa87351
OG0008242	Ofaveolata226200	Mcavernosa20370
OG0008243	Ofaveolata265619	Mcavernosa7991
OG0008244	Ofaveolata262942	Mcavernosa6285
OG0008245	Ofaveolata220505	Mcavernosa61036
OG0008246	Ofaveolata250109	Mcavernosa41810
OG0008247	Ofaveolata255448	Mcavernosa71966
OG0008248	Ofaveolata253546	Mcavernosa6605
OG0008249	Ofaveolata269269	Mcavernosa75646
OG0008250	Ofaveolata268595	Mcavernosa40994
OG0008251	Ofaveolata261505	Mcavernosa74389
OG0008252	Ofaveolata257591	Mcavernosa28539
OG0008253	Ofaveolata248100	Mcavernosa29773
OG0008254	Ofaveolata264860	Mcavernosa46889
OG0008255	Ofaveolata267454	Mcavernosa12484
OG0008256	Ofaveolata269520	Mcavernosa6579
OG0008257	Ofaveolata237705	Mcavernosa75921
OG0008258	Ofaveolata268183	Mcavernosa28569
OG0008259	Ofaveolata267398	Mcavernosa127708
OG0008260	Ofaveolata250492	Mcavernosa189011
OG0008261	Ofaveolata267390	Mcavernosa47635
OG0008262	Ofaveolata268163	Mcavernosa10924
OG0008263	Ofaveolata259629	Mcavernosa11604
OG0008264	Ofaveolata256395	Mcavernosa81
OG0008265	Ofaveolata265567	Mcavernosa114012
OG0008266	Ofaveolata11272	Mcavernosa318388
OG0008267	Ofaveolata226289	Mcavernosa116999
OG0008268	Ofaveolata258316	Mcavernosa25506
OG0008269	Ofaveolata267997	Mcavernosa38513
OG0008270	Ofaveolata265559	Mcavernosa109193
OG0008271	Ofaveolata267682	Mcavernosa37340
OG0008272	Ofaveolata254623	Mcavernosa3789
OG0008273	Ofaveolata268280	Mcavernosa48346
OG0008274	Ofaveolata116747	Mcavernosa11070
OG0008275	Ofaveolata256776	Mcavernosa21932
OG0008276	Ofaveolata268576	Mcavernosa18236
OG0008277	Ofaveolata259382	Mcavernosa57043
OG0008278	Ofaveolata255683	Mcavernosa95724
OG0008279	Ofaveolata260689	Mcavernosa14421
OG0008280	Ofaveolata260424	Mcavernosa125453
OG0008281	Ofaveolata267833	Mcavernosa101389
OG0008282	Ofaveolata269639	Mcavernosa126096
OG0008283	Ofaveolata248659	Mcavernosa2130
OG0008284	Ofaveolata268064	Mcavernosa12444
OG0008285	Ofaveolata265337	Mcavernosa5822
OG0008286	Ofaveolata269104	Mcavernosa41502
OG0008287	Ofaveolata261706	Mcavernosa23006
OG0008288	Ofaveolata269493	Mcavernosa9299
OG0008289	Ofaveolata263511	Mcavernosa22853
OG0008290	Ofaveolata254740	Mcavernosa38224
OG0008291	Ofaveolata235799	Mcavernosa32309
OG0008292	Ofaveolata257406	Mcavernosa46019
OG0008293	Ofaveolata247386	Mcavernosa4359
OG0008294	Ofaveolata262460	Mcavernosa289178
OG0008295	Ofaveolata265406	Mcavernosa16433
OG0008296	Ofaveolata266388	Mcavernosa23056
OG0008297	Ofaveolata268391	Mcavernosa78323
OG0008298	Ofaveolata251739	Mcavernosa190962
OG0008299	Ofaveolata258514	Mcavernosa206167
OG0008300	Ofaveolata262044	Mcavernosa63610
OG0008301	Ofaveolata262887	Mcavernosa57495
OG0008302	Ofaveolata261579	Mcavernosa45680
OG0008303	Ofaveolata266429	Mcavernosa98278
OG0008304	Ofaveolata264556	Mcavernosa98319
OG0008305	Ofaveolata256212	Mcavernosa127214
OG0008306	Ofaveolata267957	Mcavernosa68337
OG0008307	Ofaveolata264818	Mcavernosa46095
OG0008308	Ofaveolata229546	Mcavernosa81402
OG0008309	Ofaveolata265939	Mcavernosa25441
OG0008310	Ofaveolata267731	Mcavernosa15450
OG0008311	Ofaveolata264498	Mcavernosa115968
OG0008312	Ofaveolata258671	Mcavernosa172388
OG0008313	Ofaveolata252563	Mcavernosa34732
OG0008314	Ofaveolata264122	Mcavernosa34100
OG0008315	Ofaveolata162864	Mcavernosa41731
OG0008316	Ofaveolata250983	Mcavernosa14210
OG0008317	Ofaveolata253455	Mcavernosa120372
OG0008318	Ofaveolata267939	Mcavernosa20364
OG0008319	Ofaveolata263053	Mcavernosa19087
OG0008320	Ofaveolata249207	Mcavernosa1365
OG0008321	Ofaveolata265448	Mcavernosa59632
OG0008322	Ofaveolata264930	Mcavernosa36545
OG0008323	Ofaveolata264665	Mcavernosa49527
OG0008324	Ofaveolata266143	Mcavernosa53160
OG0008325	Ofaveolata266550	Mcavernosa40488
OG0008326	Ofaveolata269657	Mcavernosa42772
OG0008327	Ofaveolata269108	Mcavernosa13334
OG0008328	Ofaveolata246972	Mcavernosa41697
OG0008329	Ofaveolata256388	Mcavernosa26631
OG0008330	Ofaveolata250014	Mcavernosa361033
OG0008331	Ofaveolata261909	Mcavernosa19601
OG0008332	Ofaveolata265316	Mcavernosa14288
OG0008333	Ofaveolata260702	Mcavernosa12213
OG0008334	Ofaveolata260595	Mcavernosa54507
OG0008335	Ofaveolata266903	Mcavernosa28200
OG0008336	Ofaveolata257621	Mcavernosa20712
OG0008337	Ofaveolata235565	Mcavernosa180791
OG0008338	Ofaveolata269745	Mcavernosa18718
OG0008339	Ofaveolata262696	Mcavernosa14404
OG0008340	Ofaveolata258624	Mcavernosa69786
OG0008341	Ofaveolata253310	Mcavernosa80259
OG0008342	Ofaveolata255089	Mcavernosa7611
OG0008343	Ofaveolata266981	Mcavernosa50742
OG0008344	Ofaveolata264979	Mcavernosa23833
OG0008345	Ofaveolata264202	Mcavernosa54590
OG0008346	Ofaveolata265464	Mcavernosa52155
OG0008347	Ofaveolata268194	Mcavernosa7063
OG0008348	Ofaveolata113225	Mcavernosa5971
OG0008349	Ofaveolata260370	Mcavernosa18905
OG0008350	Ofaveolata266575	Mcavernosa58146
OG0008351	Ofaveolata230302	Mcavernosa654541
OG0008352	Ofaveolata265246	Mcavernosa30133
OG0008353	Ofaveolata253885	Mcavernosa44626
OG0008354	Ofaveolata253037	Mcavernosa44851
OG0008355	Ofaveolata255914	Mcavernosa52019
OG0008356	Ofaveolata267225	Mcavernosa76112
OG0008357	Ofaveolata254829	Mcavernosa7986
OG0008358	Ofaveolata262894	Mcavernosa137103
OG0008359	Ofaveolata262496	Mcavernosa36398
OG0008360	Ofaveolata265180	Mcavernosa141166
OG0008361	Ofaveolata269000	Mcavernosa52767
OG0008362	Ofaveolata256378	Mcavernosa15591
OG0008363	Ofaveolata262541	Mcavernosa164582
OG0008364	Ofaveolata251612	Mcavernosa34836
OG0008365	Ofaveolata260685	Mcavernosa22789
OG0008366	Ofaveolata264151	Mcavernosa55429
OG0008367	Ofaveolata254603	Mcavernosa11036
OG0008368	Ofaveolata267909	Mcavernosa60093
OG0008369	Ofaveolata250991	Mcavernosa13149
OG0008370	Ofaveolata249340	Mcavernosa169227
OG0008371	Ofaveolata115793	Mcavernosa24534
OG0008372	Ofaveolata269028	Mcavernosa46929
OG0008373	Ofaveolata262739	Mcavernosa61572
OG0008374	Ofaveolata247896	Mcavernosa14107
OG0008375	Ofaveolata221591	Mcavernosa168438
OG0008376	Ofaveolata258528	Mcavernosa350904
OG0008377	Ofaveolata254014	Mcavernosa22430
OG0008378	Ofaveolata233700	Mcavernosa83170
OG0008379	Ofaveolata256488	Mcavernosa119632
OG0008380	Ofaveolata242488	Mcavernosa60985
OG0008381	Ofaveolata261016	Mcavernosa4512
OG0008382	Ofaveolata256457	Mcavernosa127654
OG0008383	Ofaveolata259035	Mcavernosa18870
OG0008384	Ofaveolata264209	Mcavernosa75388
OG0008385	Ofaveolata265353	Mcavernosa32876
OG0008386	Ofaveolata259565	Mcavernosa66906
OG0008387	Ofaveolata263781	Mcavernosa50570
OG0008388	Ofaveolata268737	Mcavernosa88960
OG0008389	Ofaveolata266121	Mcavernosa24447
OG0008390	Ofaveolata261659	Mcavernosa78221
OG0008391	Ofaveolata259309	Mcavernosa223360
OG0008392	Ofaveolata258130	Mcavernosa293749
OG0008393	Ofaveolata266516	Mcavernosa280594
OG0008394	Ofaveolata263200	Mcavernosa137624
OG0008395	Ofaveolata258392	Mcavernosa24695
OG0008396	Ofaveolata162986	Mcavernosa51231
OG0008397	Ofaveolata267179	Mcavernosa76987
OG0008398	Ofaveolata257179	Mcavernosa1705
OG0008399	Ofaveolata260319	Mcavernosa243181
OG0008400	Ofaveolata265967	Mcavernosa61781
OG0008401	Ofaveolata242024	Mcavernosa175
OG0008402	Ofaveolata80691	Mcavernosa124800
OG0008403	Ofaveolata261470	Mcavernosa30067
OG0008404	Ofaveolata245878	Mcavernosa31516
OG0008405	Ofaveolata264342	Mcavernosa35048
OG0008406	Ofaveolata248942	Mcavernosa10151
OG0008407	Ofaveolata263493	Mcavernosa67537
OG0008408	Ofaveolata268954	Mcavernosa10485
OG0008409	Ofaveolata182764	Mcavernosa211584
OG0008410	Ofaveolata266173	Mcavernosa108312
OG0008411	Ofaveolata267585	Mcavernosa82974
OG0008412	Ofaveolata260479	Mcavernosa14339
OG0008413	Ofaveolata1442617	Mcavernosa104573
OG0008414	Ofaveolata256772	Mcavernosa63169
OG0008415	Ofaveolata254446	Mcavernosa386633
OG0008416	Ofaveolata252035	Mcavernosa23387
OG0008417	Ofaveolata258343	Mcavernosa7665
OG0008418	Ofaveolata223104	Mcavernosa209899
OG0008419	Ofaveolata254652	Mcavernosa16188
OG0008420	Ofaveolata251226	Mcavernosa643114
OG0008421	Ofaveolata245735	Mcavernosa107814
OG0008422	Ofaveolata261286	Mcavernosa38666
OG0008423	Ofaveolata269012	Mcavernosa131967
OG0008424	Ofaveolata268048	Mcavernosa27941
OG0008425	Ofaveolata267686	Mcavernosa44384
OG0008426	Ofaveolata263130	Mcavernosa11248
OG0008427	Ofaveolata255273	Mcavernosa39563
OG0008428	Ofaveolata259964	Mcavernosa25541
OG0008429	Ofaveolata260889	Mcavernosa43796
OG0008430	Ofaveolata261643	Mcavernosa47995
OG0008431	Ofaveolata267048	Mcavernosa17431
OG0008432	Ofaveolata265810	Mcavernosa88245
OG0008433	Ofaveolata263550	Mcavernosa24328
OG0008434	Ofaveolata265557	Mcavernosa41524
OG0008435	Ofaveolata263779	Mcavernosa40533
OG0008436	Ofaveolata267551	Mcavernosa46583
OG0008437	Ofaveolata249566	Mcavernosa4002
OG0008438	Ofaveolata268419	Mcavernosa43052
